1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
195.5595238,105.327381,117.6690476,108.8345238,85.97142857,202.5071429,161.8416667,148.4598639,150.6565901,152.8533163,155.0500425,157.2467687,159.4434949,161.6402211,163.8369473,166.0336735,168.2303997,170.4271259,172.623852,174.8205782,177.0173044,179.2140306,181.4107568,183.607483,185.8042092,188.0009354,190.1976616,192.3943878,194.5911139,196.7878401,198.9845663,201.1812925,203.3780187,205.5747449,207.7714711,209.9681973,212.1649235,214.3616497,216.5583759,218.755102,220.9518282,223.1485544,225.3452806,227.5420068,229.738733,231.9354592,234.1321854,236.3289116,238.5256378,240.7223639,242.9190901,245.1158163,247.3125425,249.5092687,251.7059949,253.9027211,256.0994473,258.2961735,260.4928997,262.6896259,264.886352,267.0830782,269.2798044,271.4765306,273.6732568,275.869983,278.0667092,280.2634354,282.4601616,284.6568878,286.8536139,289.0503401,291.2470663,293.4437925,295.6405187,297.8372449,300.0339711,302.2306973,304.4274235,306.6241497
195.952381,105.5380952,117.9047619,109.052381,86.14285714,202.9142857,162.1666667,148.7578231,150.9590136,153.1602041,155.3613946,157.562585,159.7637755,161.964966,164.1661565,166.3673469,168.5685374,170.7697279,172.9709184,175.1721088,177.3732993,179.5744898,181.7756803,183.9768707,186.1780612,188.3792517,190.5804422,192.7816327,194.9828231,197.1840136,199.3852041,201.5863946,203.787585,205.9887755,208.189966,210.3911565,212.5923469,214.7935374,216.9947279,219.1959184,221.3971088,223.5982993,225.7994898,228.0006803,230.2018707,232.4030612,234.6042517,236.8054422,239.0066327,241.2078231,243.4090136,245.6102041,247.8113946,250.012585,252.2137755,254.414966,256.6161565,258.8173469,261.0185374,263.2197279,265.4209184,267.6221088,269.8232993,272.0244898,274.2256803,276.4268707,278.6280612,280.8292517,283.0304422,285.2316327,287.4328231,289.6340136,291.8352041,294.0363946,296.237585,298.4387755,300.639966,302.8411565,305.0423469,307.2435374
196.3452381,105.7488095,118.1404762,109.2702381,86.31428571,203.3214286,162.4916667,149.0557823,151.2614371,153.4670918,155.6727466,157.8784014,160.0840561,162.2897109,164.4953656,166.7010204,168.9066752,171.1123299,173.3179847,175.5236395,177.7292942,179.934949,182.1406037,184.3462585,186.5519133,188.757568,190.9632228,193.1688776,195.3745323,197.5801871,199.7858418,201.9914966,204.1971514,206.4028061,208.6084609,210.8141156,213.0197704,215.2254252,217.4310799,219.6367347,221.8423895,224.0480442,226.253699,228.4593537,230.6650085,232.8706633,235.076318,237.2819728,239.4876276,241.6932823,243.8989371,246.1045918,248.3102466,250.5159014,252.7215561,254.9272109,257.1328656,259.3385204,261.5441752,263.7498299,265.9554847,268.1611395,270.3667942,272.572449,274.7781037,276.9837585,279.1894133,281.395068,283.6007228,285.8063776,288.0120323,290.2176871,292.4233418,294.6289966,296.8346514,299.0403061,301.2459609,303.4516156,305.6572704,307.8629252
196.7380952,105.9595238,118.3761905,109.4880952,86.48571429,203.7285714,162.8166667,149.3537415,151.5638605,153.7739796,155.9840986,158.1942177,160.4043367,162.6144558,164.8245748,167.0346939,169.2448129,171.454932,173.665051,175.8751701,178.0852891,180.2954082,182.5055272,184.7156463,186.9257653,189.1358844,191.3460034,193.5561224,195.7662415,197.9763605,200.1864796,202.3965986,204.6067177,206.8168367,209.0269558,211.2370748,213.4471939,215.6573129,217.867432,220.077551,222.2876701,224.4977891,226.7079082,228.9180272,231.1281463,233.3382653,235.5483844,237.7585034,239.9686224,242.1787415,244.3888605,246.5989796,248.8090986,251.0192177,253.2293367,255.4394558,257.6495748,259.8596939,262.0698129,264.279932,266.490051,268.7001701,270.9102891,273.1204082,275.3305272,277.5406463,279.7507653,281.9608844,284.1710034,286.3811224,288.5912415,290.8013605,293.0114796,295.2215986,297.4317177,299.6418367,301.8519558,304.0620748,306.2721939,308.4823129
197.1309524,106.1702381,118.6119048,109.7059524,86.65714286,204.1357143,163.1416667,149.6517007,151.866284,154.0808673,156.2954507,158.510034,160.7246173,162.9392007,165.153784,167.3683673,169.5829507,171.797534,174.0121173,176.2267007,178.441284,180.6558673,182.8704507,185.085034,187.2996173,189.5142007,191.728784,193.9433673,196.1579507,198.372534,200.5871173,202.8017007,205.016284,207.2308673,209.4454507,211.660034,213.8746173,216.0892007,218.303784,220.5183673,222.7329507,224.947534,227.1621173,229.3767007,231.591284,233.8058673,236.0204507,238.235034,240.4496173,242.6642007,244.878784,247.0933673,249.3079507,251.522534,253.7371173,255.9517007,258.166284,260.3808673,262.5954507,264.810034,267.0246173,269.2392007,271.453784,273.6683673,275.8829507,278.097534,280.3121173,282.5267007,284.741284,286.9558673,289.1704507,291.385034,293.5996173,295.8142007,298.028784,300.2433673,302.4579507,304.672534,306.8871173,309.1017007
197.5238095,106.3809524,118.847619,109.9238095,86.82857143,204.5428571,163.4666667,149.9496599,152.1687075,154.3877551,156.6068027,158.8258503,161.044898,163.2639456,165.4829932,167.7020408,169.9210884,172.1401361,174.3591837,176.5782313,178.7972789,181.0163265,183.2353741,185.4544218,187.6734694,189.892517,192.1115646,194.3306122,196.5496599,198.7687075,200.9877551,203.2068027,205.4258503,207.644898,209.8639456,212.0829932,214.3020408,216.5210884,218.7401361,220.9591837,223.1782313,225.3972789,227.6163265,229.8353741,232.0544218,234.2734694,236.492517,238.7115646,240.9306122,243.1496599,245.3687075,247.5877551,249.8068027,252.0258503,254.244898,256.4639456,258.6829932,260.9020408,263.1210884,265.3401361,267.5591837,269.7782313,271.9972789,274.2163265,276.4353741,278.6544218,280.8734694,283.092517,285.3115646,287.5306122,289.7496599,291.9687075,294.1877551,296.4068027,298.6258503,300.844898,303.0639456,305.2829932,307.5020408,309.7210884
197.9166667,106.5916667,119.0833333,110.1416667,87,204.95,163.7916667,150.247619,152.471131,154.6946429,156.9181548,159.1416667,161.3651786,163.5886905,165.8122024,168.0357143,170.2592262,172.4827381,174.70625,176.9297619,179.1532738,181.3767857,183.6002976,185.8238095,188.0473214,190.2708333,192.4943452,194.7178571,196.941369,199.164881,201.3883929,203.6119048,205.8354167,208.0589286,210.2824405,212.5059524,214.7294643,216.9529762,219.1764881,221.4,223.6235119,225.8470238,228.0705357,230.2940476,232.5175595,234.7410714,236.9645833,239.1880952,241.4116071,243.635119,245.858631,248.0821429,250.3056548,252.5291667,254.7526786,256.9761905,259.1997024,261.4232143,263.6467262,265.8702381,268.09375,270.3172619,272.5407738,274.7642857,276.9877976,279.2113095,281.4348214,283.6583333,285.8818452,288.1053571,290.328869,292.552381,294.7758929,296.9994048,299.2229167,301.4464286,303.6699405,305.8934524,308.1169643,310.3404762
198.3095238,106.802381,119.3190476,110.3595238,87.17142857,205.3571429,164.1166667,150.5455782,152.7735544,155.0015306,157.2295068,159.457483,161.6854592,163.9134354,166.1414116,168.3693878,170.5973639,172.8253401,175.0533163,177.2812925,179.5092687,181.7372449,183.9652211,186.1931973,188.4211735,190.6491497,192.8771259,195.105102,197.3330782,199.5610544,201.7890306,204.0170068,206.244983,208.4729592,210.7009354,212.9289116,215.1568878,217.3848639,219.6128401,221.8408163,224.0687925,226.2967687,228.5247449,230.7527211,232.9806973,235.2086735,237.4366497,239.6646259,241.892602,244.1205782,246.3485544,248.5765306,250.8045068,253.032483,255.2604592,257.4884354,259.7164116,261.9443878,264.1723639,266.4003401,268.6283163,270.8562925,273.0842687,275.3122449,277.5402211,279.7681973,281.9961735,284.2241497,286.4521259,288.680102,290.9080782,293.1360544,295.3640306,297.5920068,299.819983,302.0479592,304.2759354,306.5039116,308.7318878,310.9598639
198.702381,107.0130952,119.5547619,110.577381,87.34285714,205.7642857,164.4416667,150.8435374,153.0759779,155.3084184,157.5408588,159.7732993,162.0057398,164.2381803,166.4706207,168.7030612,170.9355017,173.1679422,175.4003827,177.6328231,179.8652636,182.0977041,184.3301446,186.562585,188.7950255,191.027466,193.2599065,195.4923469,197.7247874,199.9572279,202.1896684,204.4221088,206.6545493,208.8869898,211.1194303,213.3518707,215.5843112,217.8167517,220.0491922,222.2816327,224.5140731,226.7465136,228.9789541,231.2113946,233.443835,235.6762755,237.908716,240.1411565,242.3735969,244.6060374,246.8384779,249.0709184,251.3033588,253.5357993,255.7682398,258.0006803,260.2331207,262.4655612,264.6980017,266.9304422,269.1628827,271.3953231,273.6277636,275.8602041,278.0926446,280.325085,282.5575255,284.789966,287.0224065,289.2548469,291.4872874,293.7197279,295.9521684,298.1846088,300.4170493,302.6494898,304.8819303,307.1143707,309.3468112,311.5792517
199.0952381,107.2238095,119.7904762,110.7952381,87.51428571,206.1714286,164.7666667,151.1414966,153.3784014,155.6153061,157.8522109,160.0891156,162.3260204,164.5629252,166.7998299,169.0367347,171.2736395,173.5105442,175.747449,177.9843537,180.2212585,182.4581633,184.695068,186.9319728,189.1688776,191.4057823,193.6426871,195.8795918,198.1164966,200.3534014,202.5903061,204.8272109,207.0641156,209.3010204,211.5379252,213.7748299,216.0117347,218.2486395,220.4855442,222.722449,224.9593537,227.1962585,229.4331633,231.670068,233.9069728,236.1438776,238.3807823,240.6176871,242.8545918,245.0914966,247.3284014,249.5653061,251.8022109,254.0391156,256.2760204,258.5129252,260.7498299,262.9867347,265.2236395,267.4605442,269.697449,271.9343537,274.1712585,276.4081633,278.645068,280.8819728,283.1188776,285.3557823,287.5926871,289.8295918,292.0664966,294.3034014,296.5403061,298.7772109,301.0141156,303.2510204,305.4879252,307.7248299,309.9617347,312.1986395
199.4880952,107.4345238,120.0261905,111.0130952,87.68571429,206.5785714,165.0916667,151.4394558,153.6808248,155.9221939,158.1635629,160.404932,162.646301,164.8876701,167.1290391,169.3704082,171.6117772,173.8531463,176.0945153,178.3358844,180.5772534,182.8186224,185.0599915,187.3013605,189.5427296,191.7840986,194.0254677,196.2668367,198.5082058,200.7495748,202.9909439,205.2323129,207.473682,209.715051,211.9564201,214.1977891,216.4391582,218.6805272,220.9218963,223.1632653,225.4046344,227.6460034,229.8873724,232.1287415,234.3701105,236.6114796,238.8528486,241.0942177,243.3355867,245.5769558,247.8183248,250.0596939,252.3010629,254.542432,256.783801,259.0251701,261.2665391,263.5079082,265.7492772,267.9906463,270.2320153,272.4733844,274.7147534,276.9561224,279.1974915,281.4388605,283.6802296,285.9215986,288.1629677,290.4043367,292.6457058,294.8870748,297.1284439,299.3698129,301.611182,303.852551,306.0939201,308.3352891,310.5766582,312.8180272
199.8809524,107.6452381,120.2619048,111.2309524,87.85714286,206.9857143,165.4166667,151.737415,153.9832483,156.2290816,158.474915,160.7207483,162.9665816,165.212415,167.4582483,169.7040816,171.949915,174.1957483,176.4415816,178.687415,180.9332483,183.1790816,185.424915,187.6707483,189.9165816,192.162415,194.4082483,196.6540816,198.899915,201.1457483,203.3915816,205.637415,207.8832483,210.1290816,212.374915,214.6207483,216.8665816,219.112415,221.3582483,223.6040816,225.849915,228.0957483,230.3415816,232.587415,234.8332483,237.0790816,239.324915,241.5707483,243.8165816,246.062415,248.3082483,250.5540816,252.799915,255.0457483,257.2915816,259.537415,261.7832483,264.0290816,266.274915,268.5207483,270.7665816,273.012415,275.2582483,277.5040816,279.749915,281.9957483,284.2415816,286.487415,288.7332483,290.9790816,293.224915,295.4707483,297.7165816,299.962415,302.2082483,304.4540816,306.699915,308.9457483,311.1915816,313.437415
200.2738095,107.8559524,120.497619,111.4488095,88.02857143,207.3928571,165.7416667,152.0353741,154.2856718,156.5359694,158.786267,161.0365646,163.2868622,165.5371599,167.7874575,170.0377551,172.2880527,174.5383503,176.788648,179.0389456,181.2892432,183.5395408,185.7898384,188.0401361,190.2904337,192.5407313,194.7910289,197.0413265,199.2916241,201.5419218,203.7922194,206.042517,208.2928146,210.5431122,212.7934099,215.0437075,217.2940051,219.5443027,221.7946003,224.044898,226.2951956,228.5454932,230.7957908,233.0460884,235.2963861,237.5466837,239.7969813,242.0472789,244.2975765,246.5478741,248.7981718,251.0484694,253.298767,255.5490646,257.7993622,260.0496599,262.2999575,264.5502551,266.8005527,269.0508503,271.301148,273.5514456,275.8017432,278.0520408,280.3023384,282.5526361,284.8029337,287.0532313,289.3035289,291.5538265,293.8041241,296.0544218,298.3047194,300.555017,302.8053146,305.0556122,307.3059099,309.5562075,311.8065051,314.0568027
200.6666667,108.0666667,120.7333333,111.6666667,88.2,207.8,166.0666667,152.3333333,154.5880952,156.8428571,159.097619,161.352381,163.6071429,165.8619048,168.1166667,170.3714286,172.6261905,174.8809524,177.1357143,179.3904762,181.6452381,183.9,186.1547619,188.4095238,190.6642857,192.9190476,195.1738095,197.4285714,199.6833333,201.9380952,204.1928571,206.447619,208.702381,210.9571429,213.2119048,215.4666667,217.7214286,219.9761905,222.2309524,224.4857143,226.7404762,228.9952381,231.25,233.5047619,235.7595238,238.0142857,240.2690476,242.5238095,244.7785714,247.0333333,249.2880952,251.5428571,253.797619,256.052381,258.3071429,260.5619048,262.8166667,265.0714286,267.3261905,269.5809524,271.8357143,274.0904762,276.3452381,278.6,280.8547619,283.1095238,285.3642857,287.6190476,289.8738095,292.1285714,294.3833333,296.6380952,298.8928571,301.147619,303.402381,305.6571429,307.9119048,310.1666667,312.4214286,314.6761905
201.0595238,108.277381,120.9690476,111.8845238,88.37142857,208.2071429,166.3916667,152.6312925,154.8905187,157.1497449,159.4089711,161.6681973,163.9274235,166.1866497,168.4458759,170.705102,172.9643282,175.2235544,177.4827806,179.7420068,182.001233,184.2604592,186.5196854,188.7789116,191.0381378,193.2973639,195.5565901,197.8158163,200.0750425,202.3342687,204.5934949,206.8527211,209.1119473,211.3711735,213.6303997,215.8896259,218.148852,220.4080782,222.6673044,224.9265306,227.1857568,229.444983,231.7042092,233.9634354,236.2226616,238.4818878,240.7411139,243.0003401,245.2595663,247.5187925,249.7780187,252.0372449,254.2964711,256.5556973,258.8149235,261.0741497,263.3333759,265.592602,267.8518282,270.1110544,272.3702806,274.6295068,276.888733,279.1479592,281.4071854,283.6664116,285.9256378,288.1848639,290.4440901,292.7033163,294.9625425,297.2217687,299.4809949,301.7402211,303.9994473,306.2586735,308.5178997,310.7771259,313.036352,315.2955782
201.452381,108.4880952,121.2047619,112.102381,88.54285714,208.6142857,166.7166667,152.9292517,155.1929422,157.4566327,159.7203231,161.9840136,164.2477041,166.5113946,168.775085,171.0387755,173.302466,175.5661565,177.8298469,180.0935374,182.3572279,184.6209184,186.8846088,189.1482993,191.4119898,193.6756803,195.9393707,198.2030612,200.4667517,202.7304422,204.9941327,207.2578231,209.5215136,211.7852041,214.0488946,216.312585,218.5762755,220.839966,223.1036565,225.3673469,227.6310374,229.8947279,232.1584184,234.4221088,236.6857993,238.9494898,241.2131803,243.4768707,245.7405612,248.0042517,250.2679422,252.5316327,254.7953231,257.0590136,259.3227041,261.5863946,263.850085,266.1137755,268.377466,270.6411565,272.9048469,275.1685374,277.4322279,279.6959184,281.9596088,284.2232993,286.4869898,288.7506803,291.0143707,293.2780612,295.5417517,297.8054422,300.0691327,302.3328231,304.5965136,306.8602041,309.1238946,311.387585,313.6512755,315.914966
201.8452381,108.6988095,121.4404762,112.3202381,88.71428571,209.0214286,167.0416667,153.2272109,155.4953656,157.7635204,160.0316752,162.2998299,164.5679847,166.8361395,169.1042942,171.372449,173.6406037,175.9087585,178.1769133,180.445068,182.7132228,184.9813776,187.2495323,189.5176871,191.7858418,194.0539966,196.3221514,198.5903061,200.8584609,203.1266156,205.3947704,207.6629252,209.9310799,212.1992347,214.4673895,216.7355442,219.003699,221.2718537,223.5400085,225.8081633,228.076318,230.3444728,232.6126276,234.8807823,237.1489371,239.4170918,241.6852466,243.9534014,246.2215561,248.4897109,250.7578656,253.0260204,255.2941752,257.5623299,259.8304847,262.0986395,264.3667942,266.634949,268.9031037,271.1712585,273.4394133,275.707568,277.9757228,280.2438776,282.5120323,284.7801871,287.0483418,289.3164966,291.5846514,293.8528061,296.1209609,298.3891156,300.6572704,302.9254252,305.1935799,307.4617347,309.7298895,311.9980442,314.266199,316.5343537
202.2380952,108.9095238,121.6761905,112.5380952,88.88571429,209.4285714,167.3666667,153.5251701,155.7977891,158.0704082,160.3430272,162.6156463,164.8882653,167.1608844,169.4335034,171.7061224,173.9787415,176.2513605,178.5239796,180.7965986,183.0692177,185.3418367,187.6144558,189.8870748,192.1596939,194.4323129,196.704932,198.977551,201.2501701,203.5227891,205.7954082,208.0680272,210.3406463,212.6132653,214.8858844,217.1585034,219.4311224,221.7037415,223.9763605,226.2489796,228.5215986,230.7942177,233.0668367,235.3394558,237.6120748,239.8846939,242.1573129,244.429932,246.702551,248.9751701,251.2477891,253.5204082,255.7930272,258.0656463,260.3382653,262.6108844,264.8835034,267.1561224,269.4287415,271.7013605,273.9739796,276.2465986,278.5192177,280.7918367,283.0644558,285.3370748,287.6096939,289.8823129,292.154932,294.427551,296.7001701,298.9727891,301.2454082,303.5180272,305.7906463,308.0632653,310.3358844,312.6085034,314.8811224,317.1537415
202.6309524,109.1202381,121.9119048,112.7559524,89.05714286,209.8357143,167.6916667,153.8231293,156.1002126,158.3772959,160.6543793,162.9314626,165.2085459,167.4856293,169.7627126,172.0397959,174.3168793,176.5939626,178.8710459,181.1481293,183.4252126,185.7022959,187.9793793,190.2564626,192.5335459,194.8106293,197.0877126,199.3647959,201.6418793,203.9189626,206.1960459,208.4731293,210.7502126,213.0272959,215.3043793,217.5814626,219.8585459,222.1356293,224.4127126,226.6897959,228.9668793,231.2439626,233.5210459,235.7981293,238.0752126,240.3522959,242.6293793,244.9064626,247.1835459,249.4606293,251.7377126,254.0147959,256.2918793,258.5689626,260.8460459,263.1231293,265.4002126,267.6772959,269.9543793,272.2314626,274.5085459,276.7856293,279.0627126,281.3397959,283.6168793,285.8939626,288.1710459,290.4481293,292.7252126,295.0022959,297.2793793,299.5564626,301.8335459,304.1106293,306.3877126,308.6647959,310.9418793,313.2189626,315.4960459,317.7731293
203.0238095,109.3309524,122.147619,112.9738095,89.22857143,210.2428571,168.0166667,154.1210884,156.4026361,158.6841837,160.9657313,163.2472789,165.5288265,167.8103741,170.0919218,172.3734694,174.655017,176.9365646,179.2181122,181.4996599,183.7812075,186.0627551,188.3443027,190.6258503,192.907398,195.1889456,197.4704932,199.7520408,202.0335884,204.3151361,206.5966837,208.8782313,211.1597789,213.4413265,215.7228741,218.0044218,220.2859694,222.567517,224.8490646,227.1306122,229.4121599,231.6937075,233.9752551,236.2568027,238.5383503,240.819898,243.1014456,245.3829932,247.6645408,249.9460884,252.2276361,254.5091837,256.7907313,259.0722789,261.3538265,263.6353741,265.9169218,268.1984694,270.480017,272.7615646,275.0431122,277.3246599,279.6062075,281.8877551,284.1693027,286.4508503,288.732398,291.0139456,293.2954932,295.5770408,297.8585884,300.1401361,302.4216837,304.7032313,306.9847789,309.2663265,311.5478741,313.8294218,316.1109694,318.392517
203.4166667,109.5416667,122.3833333,113.1916667,89.4,210.65,168.3416667,154.4190476,156.7050595,158.9910714,161.2770833,163.5630952,165.8491071,168.135119,170.421131,172.7071429,174.9931548,177.2791667,179.5651786,181.8511905,184.1372024,186.4232143,188.7092262,190.9952381,193.28125,195.5672619,197.8532738,200.1392857,202.4252976,204.7113095,206.9973214,209.2833333,211.5693452,213.8553571,216.141369,218.427381,220.7133929,222.9994048,225.2854167,227.5714286,229.8574405,232.1434524,234.4294643,236.7154762,239.0014881,241.2875,243.5735119,245.8595238,248.1455357,250.4315476,252.7175595,255.0035714,257.2895833,259.5755952,261.8616071,264.147619,266.433631,268.7196429,271.0056548,273.2916667,275.5776786,277.8636905,280.1497024,282.4357143,284.7217262,287.0077381,289.29375,291.5797619,293.8657738,296.1517857,298.4377976,300.7238095,303.0098214,305.2958333,307.5818452,309.8678571,312.153869,314.439881,316.7258929,319.0119048
203.8095238,109.752381,122.6190476,113.4095238,89.57142857,211.0571429,168.6666667,154.7170068,157.007483,159.2979592,161.5884354,163.8789116,166.1693878,168.4598639,170.7503401,173.0408163,175.3312925,177.6217687,179.9122449,182.2027211,184.4931973,186.7836735,189.0741497,191.3646259,193.655102,195.9455782,198.2360544,200.5265306,202.8170068,205.107483,207.3979592,209.6884354,211.9789116,214.2693878,216.5598639,218.8503401,221.1408163,223.4312925,225.7217687,228.0122449,230.3027211,232.5931973,234.8836735,237.1741497,239.4646259,241.755102,244.0455782,246.3360544,248.6265306,250.9170068,253.207483,255.4979592,257.7884354,260.0789116,262.3693878,264.6598639,266.9503401,269.2408163,271.5312925,273.8217687,276.1122449,278.4027211,280.6931973,282.9836735,285.2741497,287.5646259,289.855102,292.1455782,294.4360544,296.7265306,299.0170068,301.307483,303.5979592,305.8884354,308.1789116,310.4693878,312.7598639,315.0503401,317.3408163,319.6312925
204.202381,109.9630952,122.8547619,113.627381,89.74285714,211.4642857,168.9916667,155.014966,157.3099065,159.6048469,161.8997874,164.1947279,166.4896684,168.7846088,171.0795493,173.3744898,175.6694303,177.9643707,180.2593112,182.5542517,184.8491922,187.1441327,189.4390731,191.7340136,194.0289541,196.3238946,198.618835,200.9137755,203.208716,205.5036565,207.7985969,210.0935374,212.3884779,214.6834184,216.9783588,219.2732993,221.5682398,223.8631803,226.1581207,228.4530612,230.7480017,233.0429422,235.3378827,237.6328231,239.9277636,242.2227041,244.5176446,246.812585,249.1075255,251.402466,253.6974065,255.9923469,258.2872874,260.5822279,262.8771684,265.1721088,267.4670493,269.7619898,272.0569303,274.3518707,276.6468112,278.9417517,281.2366922,283.5316327,285.8265731,288.1215136,290.4164541,292.7113946,295.006335,297.3012755,299.596216,301.8911565,304.1860969,306.4810374,308.7759779,311.0709184,313.3658588,315.6607993,317.9557398,320.2506803
204.5952381,110.1738095,123.0904762,113.8452381,89.91428571,211.8714286,169.3166667,155.3129252,157.6123299,159.9117347,162.2111395,164.5105442,166.809949,169.1093537,171.4087585,173.7081633,176.007568,178.3069728,180.6063776,182.9057823,185.2051871,187.5045918,189.8039966,192.1034014,194.4028061,196.7022109,199.0016156,201.3010204,203.6004252,205.8998299,208.1992347,210.4986395,212.7980442,215.097449,217.3968537,219.6962585,221.9956633,224.295068,226.5944728,228.8938776,231.1932823,233.4926871,235.7920918,238.0914966,240.3909014,242.6903061,244.9897109,247.2891156,249.5885204,251.8879252,254.1873299,256.4867347,258.7861395,261.0855442,263.384949,265.6843537,267.9837585,270.2831633,272.582568,274.8819728,277.1813776,279.4807823,281.7801871,284.0795918,286.3789966,288.6784014,290.9778061,293.2772109,295.5766156,297.8760204,300.1754252,302.4748299,304.7742347,307.0736395,309.3730442,311.672449,313.9718537,316.2712585,318.5706633,320.870068
204.9880952,110.3845238,123.3261905,114.0630952,90.08571429,212.2785714,169.6416667,155.6108844,157.9147534,160.2186224,162.5224915,164.8263605,167.1302296,169.4340986,171.7379677,174.0418367,176.3457058,178.6495748,180.9534439,183.2573129,185.561182,187.865051,190.1689201,192.4727891,194.7766582,197.0805272,199.3843963,201.6882653,203.9921344,206.2960034,208.5998724,210.9037415,213.2076105,215.5114796,217.8153486,220.1192177,222.4230867,224.7269558,227.0308248,229.3346939,231.6385629,233.942432,236.246301,238.5501701,240.8540391,243.1579082,245.4617772,247.7656463,250.0695153,252.3733844,254.6772534,256.9811224,259.2849915,261.5888605,263.8927296,266.1965986,268.5004677,270.8043367,273.1082058,275.4120748,277.7159439,280.0198129,282.323682,284.627551,286.9314201,289.2352891,291.5391582,293.8430272,296.1468963,298.4507653,300.7546344,303.0585034,305.3623724,307.6662415,309.9701105,312.2739796,314.5778486,316.8817177,319.1855867,321.4894558
205.3809524,110.5952381,123.5619048,114.2809524,90.25714286,212.6857143,169.9666667,155.9088435,158.2171769,160.5255102,162.8338435,165.1421769,167.4505102,169.7588435,172.0671769,174.3755102,176.6838435,178.9921769,181.3005102,183.6088435,185.9171769,188.2255102,190.5338435,192.8421769,195.1505102,197.4588435,199.7671769,202.0755102,204.3838435,206.6921769,209.0005102,211.3088435,213.6171769,215.9255102,218.2338435,220.5421769,222.8505102,225.1588435,227.4671769,229.7755102,232.0838435,234.3921769,236.7005102,239.0088435,241.3171769,243.6255102,245.9338435,248.2421769,250.5505102,252.8588435,255.1671769,257.4755102,259.7838435,262.0921769,264.4005102,266.7088435,269.0171769,271.3255102,273.6338435,275.9421769,278.2505102,280.5588435,282.8671769,285.1755102,287.4838435,289.7921769,292.1005102,294.4088435,296.7171769,299.0255102,301.3338435,303.6421769,305.9505102,308.2588435,310.5671769,312.8755102,315.1838435,317.4921769,319.8005102,322.1088435
205.7738095,110.8059524,123.797619,114.4988095,90.42857143,213.0928571,170.2916667,156.2068027,158.5196003,160.832398,163.1451956,165.4579932,167.7707908,170.0835884,172.3963861,174.7091837,177.0219813,179.3347789,181.6475765,183.9603741,186.2731718,188.5859694,190.898767,193.2115646,195.5243622,197.8371599,200.1499575,202.4627551,204.7755527,207.0883503,209.401148,211.7139456,214.0267432,216.3395408,218.6523384,220.9651361,223.2779337,225.5907313,227.9035289,230.2163265,232.5291241,234.8419218,237.1547194,239.467517,241.7803146,244.0931122,246.4059099,248.7187075,251.0315051,253.3443027,255.6571003,257.969898,260.2826956,262.5954932,264.9082908,267.2210884,269.5338861,271.8466837,274.1594813,276.4722789,278.7850765,281.0978741,283.4106718,285.7234694,288.036267,290.3490646,292.6618622,294.9746599,297.2874575,299.6002551,301.9130527,304.2258503,306.538648,308.8514456,311.1642432,313.4770408,315.7898384,318.1026361,320.4154337,322.7282313
206.1666667,111.0166667,124.0333333,114.7166667,90.6,213.5,170.6166667,156.5047619,158.8220238,161.1392857,163.4565476,165.7738095,168.0910714,170.4083333,172.7255952,175.0428571,177.360119,179.677381,181.9946429,184.3119048,186.6291667,188.9464286,191.2636905,193.5809524,195.8982143,198.2154762,200.5327381,202.85,205.1672619,207.4845238,209.8017857,212.1190476,214.4363095,216.7535714,219.0708333,221.3880952,223.7053571,226.022619,228.339881,230.6571429,232.9744048,235.2916667,237.6089286,239.9261905,242.2434524,244.5607143,246.8779762,249.1952381,251.5125,253.8297619,256.1470238,258.4642857,260.7815476,263.0988095,265.4160714,267.7333333,270.0505952,272.3678571,274.685119,277.002381,279.3196429,281.6369048,283.9541667,286.2714286,288.5886905,290.9059524,293.2232143,295.5404762,297.8577381,300.175,302.4922619,304.8095238,307.1267857,309.4440476,311.7613095,314.0785714,316.3958333,318.7130952,321.0303571,323.347619
206.5595238,111.227381,124.2690476,114.9345238,90.77142857,213.9071429,170.9416667,156.8027211,159.1244473,161.4461735,163.7678997,166.0896259,168.411352,170.7330782,173.0548044,175.3765306,177.6982568,180.019983,182.3417092,184.6634354,186.9851616,189.3068878,191.6286139,193.9503401,196.2720663,198.5937925,200.9155187,203.2372449,205.5589711,207.8806973,210.2024235,212.5241497,214.8458759,217.167602,219.4893282,221.8110544,224.1327806,226.4545068,228.776233,231.0979592,233.4196854,235.7414116,238.0631378,240.3848639,242.7065901,245.0283163,247.3500425,249.6717687,251.9934949,254.3152211,256.6369473,258.9586735,261.2803997,263.6021259,265.923852,268.2455782,270.5673044,272.8890306,275.2107568,277.532483,279.8542092,282.1759354,284.4976616,286.8193878,289.1411139,291.4628401,293.7845663,296.1062925,298.4280187,300.7497449,303.0714711,305.3931973,307.7149235,310.0366497,312.3583759,314.680102,317.0018282,319.3235544,321.6452806,323.9670068
